time,open,high,low,close,Shapes,Shapes
1710527400,1.08864,1.08908,1.08863,1.08898,0,0
1710528300,1.08898,1.08913,1.08878,1.08904,0,0
1710529200,1.08904,1.08913,1.08884,1.08909,0,0
1710530100,1.08909,1.08915,1.08895,1.08912,1,0
1710531000,1.08912,1.08913,1.08892,1.08894,0,0
1710531900,1.08894,1.08898,1.08872,1.08894,0,1
1710532800,1.08894,1.08898,1.08877,1.08882,0,0
1710533700,1.08882,1.08892,1.0887,1.08892,0,1
1710534600,1.08892,1.089,1.08887,1.08894,1,0
1710535500,1.08894,1.08898,1.08864,1.08882,0,0
1710709200,1.08882,1.0891,1.08835,1.08868,1,1
1710710100,1.08868,1.08903,1.0884,1.08902,0,0
1710711000,1.08902,1.08924,1.08871,1.08898,1,0
1710711900,1.08898,1.08904,1.08892,1.08896,0,0
1710712800,1.08896,1.08914,1.08889,1.08898,1,0
1710713700,1.08898,1.08898,1.08878,1.08878,0,0
1710714600,1.08878,1.08882,1.08868,1.08874,0,0
1710715500,1.08874,1.08881,1.08862,1.08866,0,0
1710716400,1.08866,1.08868,1.08841,1.08842,0,0
1710717300,1.08842,1.08848,1.08827,1.0883,0,0
1710718200,1.0883,1.08837,1.08818,1.0882,0,1
1710719100,1.0882,1.08837,1.08819,1.08836,0,0
1710720000,1.08836,1.08845,1.08807,1.08838,0,1
1710720900,1.08838,1.08872,1.08836,1.08867,0,0
1710721800,1.08867,1.08874,1.08853,1.08861,0,0
1710722700,1.08861,1.08881,1.08854,1.08854,1,0
1710723600,1.08854,1.08866,1.08847,1.08866,0,0
1710724500,1.08866,1.08866,1.08829,1.08839,0,1
1710725400,1.08839,1.08874,1.08839,1.08871,0,0
1710726300,1.08871,1.08902,1.08862,1.08893,0,0
1710727200,1.08893,1.08902,1.08878,1.08881,0,0
1710728100,1.08881,1.08896,1.08876,1.08895,0,1
1710729000,1.08895,1.0891,1.0889,1.089,0,0
1710729900,1.089,1.08919,1.08888,1.08892,1,0
1710730800,1.08892,1.089,1.08888,1.0889,0,0
1710731700,1.0889,1.08898,1.08887,1.08892,0,0
1710732600,1.08892,1.08906,1.08864,1.08864,1,0
1710733500,1.08864,1.08865,1.08853,1.08854,0,0
1710734400,1.08854,1.08867,1.08853,1.08864,0,0
1710735300,1.08864,1.08871,1.0886,1.08865,0,0
1710736200,1.08865,1.08878,1.0886,1.08871,0,0
1710737100,1.08871,1.08882,1.08864,1.08876,1,0
1710738000,1.08876,1.08876,1.08858,1.08864,0,0
1710738900,1.08864,1.08876,1.08854,1.08871,0,1
1710739800,1.08871,1.08885,1.08864,1.08866,0,0
1710740700,1.08866,1.08887,1.08861,1.08872,0,1
1710741600,1.08872,1.08894,1.0887,1.0889,1,0
1710742500,1.0889,1.08893,1.08868,1.08878,0,1
1710743400,1.08878,1.08894,1.08877,1.08894,0,0
1710744300,1.08894,1.08894,1.0887,1.0889,0,1
1710745200,1.0889,1.08938,1.0889,1.08928,0,0
1710746100,1.08928,1.08958,1.08922,1.08948,0,0
1710747000,1.08948,1.08966,1.08943,1.08948,1,0
1710747900,1.08948,1.0895,1.08912,1.08925,0,0
1710748800,1.08925,1.0897,1.08909,1.08938,0,1
1710749700,1.08938,1.0898,1.08926,1.08958,1,0
1710750600,1.08958,1.08962,1.08912,1.08936,0,1
1710751500,1.08936,1.08976,1.08932,1.0894,1,0
1710752400,1.0894,1.0896,1.08926,1.08954,0,1
1710753300,1.08954,1.08972,1.08948,1.08968,0,0
1710754200,1.08968,1.09006,1.08964,1.08986,0,0
1710755100,1.08986,1.09006,1.08982,1.08995,0,0
1710756000,1.08995,1.08995,1.08963,1.08984,0,1
1710756900,1.08984,1.09001,1.0898,1.08994,0,0
1710757800,1.08994,1.09007,1.08963,1.0898,0,1
1710758700,1.0898,1.0902,1.08969,1.08999,0,0
1710759600,1.08999,1.09038,1.08989,1.09033,0,0
1710760500,1.09033,1.09047,1.09024,1.09044,0,0
1710761400,1.09044,1.09051,1.09038,1.09051,0,0
1710762300,1.09051,1.09062,1.09024,1.09024,1,0
1710763200,1.09024,1.0905,1.09019,1.09032,0,0
1710764100,1.09032,1.09048,1.09014,1.09036,0,0
1710765000,1.09036,1.09038,1.08943,1.08948,0,0
1710765900,1.08948,1.08957,1.08899,1.08922,0,0
1710766800,1.08922,1.08936,1.08886,1.08894,0,1
1710767700,1.08894,1.08913,1.0889,1.08902,0,0
1710768600,1.08902,1.08904,1.08858,1.08878,0,1
1710769500,1.08878,1.08902,1.08872,1.08892,0,0
1710770400,1.08892,1.08934,1.08882,1.08904,1,0
1710771300,1.08904,1.08933,1.08898,1.08904,0,0
1710772200,1.08904,1.08905,1.0885,1.08874,0,0
1710773100,1.08874,1.08896,1.08844,1.08857,0,1
1710774000,1.08857,1.08892,1.0885,1.08878,0,0
1710774900,1.08878,1.0889,1.08858,1.08882,0,0
1710775800,1.08882,1.08888,1.08816,1.08828,0,0
1710776700,1.08828,1.08871,1.0881,1.08854,0,0
1710777600,1.08854,1.08854,1.0877,1.08774,0,0
1710778500,1.08774,1.08776,1.08694,1.08714,0,0
1710779400,1.08714,1.08729,1.08694,1.08723,0,0
1710780300,1.08723,1.08745,1.08711,1.08725,0,0
1710781200,1.08725,1.08753,1.08716,1.0872,1,0
1710782100,1.0872,1.08726,1.08696,1.08722,0,0
1710783000,1.08722,1.08732,1.08668,1.08672,1,0
1710783900,1.08672,1.08692,1.0866,1.08688,0,1
1710784800,1.08688,1.08698,1.08674,1.08692,0,0
1710785700,1.08692,1.08704,1.08675,1.08704,0,0
1710786600,1.08704,1.08709,1.08688,1.08694,0,0
1710787500,1.08694,1.08712,1.08694,1.08711,0,0
1710788400,1.08711,1.08734,1.08708,1.08726,1,0
1710789300,1.08726,1.08731,1.08716,1.08716,0,0
1710790200,1.08716,1.08729,1.08711,1.08718,0,0
1710791100,1.08718,1.08718,1.08678,1.08694,0,1
1710792000,1.08694,1.08711,1.08692,1.08703,0,0
1710792900,1.08703,1.08712,1.08702,1.08708,0,0
1710793800,1.08708,1.08712,1.08698,1.08708,0,1
1710794700,1.08708,1.08726,1.08708,1.08726,0,0
1710795600,1.08726,1.08752,1.08726,1.08737,1,0
1710796500,1.08737,1.08744,1.08724,1.08732,0,1
1710797400,1.08732,1.08736,1.08726,1.08736,0,0
1710798300,1.08736,1.08738,1.08724,1.08732,0,0
1710799200,1.08732,1.0874,1.0872,1.08738,0,1
1710800100,1.08738,1.0874,1.08734,1.0874,0,0
1710801000,1.0874,1.0874,1.08722,1.08723,0,0
1710801900,1.08723,1.0873,1.08713,1.08718,0,0
1710802800,1.08718,1.08724,1.08713,1.0872,0,0
1710803700,1.0872,1.08726,1.08714,1.08719,0,0
1710804600,1.08719,1.08728,1.08714,1.08724,0,0
1710805500,1.08724,1.08736,1.08724,1.08734,0,0
1710806400,1.08734,1.08744,1.08706,1.08743,0,1
1710807300,1.08743,1.08746,1.08722,1.08724,1,0
1710808200,1.08724,1.08729,1.08699,1.08708,0,0
1710809100,1.08708,1.0871,1.08692,1.08695,0,0
1710810000,1.08695,1.08718,1.08692,1.0871,1,0
1710810900,1.0871,1.08712,1.08673,1.08678,0,0
1710811800,1.08678,1.08698,1.08668,1.08682,0,1
1710812700,1.08682,1.0869,1.08671,1.08682,0,0
1710813600,1.08682,1.08732,1.08682,1.08731,0,0
1710814500,1.08731,1.08734,1.08722,1.08732,0,0
1710815400,1.08732,1.08748,1.0873,1.08738,1,0
1710816300,1.08738,1.08743,1.08726,1.08733,0,1
1710817200,1.08733,1.08764,1.0873,1.08758,0,0
1710818100,1.08758,1.08764,1.08736,1.08754,0,0
1710819000,1.08754,1.08766,1.08705,1.08734,1,0
1710819900,1.08734,1.08749,1.087,1.0874,0,1
1710820800,1.0874,1.08766,1.08732,1.08758,0,0
1710821700,1.08758,1.08766,1.08719,1.08726,0,0
1710822600,1.08726,1.08726,1.08674,1.0868,0,0
1710823500,1.0868,1.08718,1.08674,1.08708,0,0
1710824400,1.08708,1.08723,1.0868,1.08686,1,0
1710825300,1.08686,1.08686,1.08657,1.08664,0,0
1710826200,1.08664,1.08666,1.08648,1.08661,0,0
1710827100,1.08661,1.08663,1.0863,1.08642,0,0
1710828000,1.08642,1.08655,1.0862,1.0864,0,1
1710828900,1.0864,1.08678,1.08637,1.08675,0,0
1710829800,1.08675,1.08686,1.0864,1.08648,1,0
1710830700,1.08648,1.0868,1.08632,1.08676,0,0
1710831600,1.08676,1.08677,1.08618,1.0864,0,1
1710832500,1.0864,1.08668,1.08626,1.08632,0,0
1710833400,1.08632,1.08641,1.08606,1.08612,0,0
1710834300,1.08612,1.08614,1.08516,1.08548,0,0
1710835200,1.08548,1.08563,1.08502,1.08509,0,0
1710836100,1.08509,1.0851,1.08457,1.08504,0,0
1710837000,1.08504,1.08515,1.08424,1.08434,1,1
1710837900,1.08434,1.08496,1.08433,1.08476,0,0
1710838800,1.08476,1.08502,1.0845,1.08471,1,0
1710839700,1.08471,1.08492,1.08438,1.08445,0,0
1710840600,1.08445,1.08464,1.08416,1.08431,0,0
1710841500,1.08431,1.08434,1.08348,1.08368,0,1
1710842400,1.08368,1.08442,1.08368,1.08421,1,0
1710843300,1.08421,1.08439,1.08396,1.0842,0,0
1710844200,1.0842,1.08459,1.08416,1.0845,0,0
1710845100,1.0845,1.0846,1.08429,1.08444,0,0
1710846000,1.08444,1.0847,1.0843,1.08452,0,0
1710846900,1.08452,1.08482,1.0845,1.0846,0,0
1710847800,1.0846,1.08499,1.08454,1.08497,0,0
1710848700,1.08497,1.08518,1.08478,1.08504,0,0
1710849600,1.08504,1.08518,1.08487,1.08509,0,0
1710850500,1.08509,1.08512,1.08458,1.08478,0,1
1710851400,1.08478,1.08558,1.08472,1.08553,0,0
1710852300,1.08553,1.08562,1.08495,1.08518,0,0
1710853200,1.08518,1.08574,1.08512,1.08536,1,0
1710854100,1.08536,1.08563,1.08518,1.0854,0,0
1710855000,1.0854,1.0856,1.08495,1.08496,0,0
1710855900,1.08496,1.08545,1.08492,1.08543,0,1
1710856800,1.08543,1.086,1.08538,1.08598,0,0
1710857700,1.08598,1.08655,1.08597,1.08626,1,0
1710858600,1.08626,1.08635,1.08606,1.08618,0,0
1710859500,1.08618,1.08636,1.08606,1.08624,1,0
1710860400,1.08624,1.08624,1.08569,1.0857,0,0
1710861300,1.0857,1.08576,1.08542,1.08558,0,0
1710862200,1.08558,1.08566,1.08532,1.0856,0,1
1710863100,1.0856,1.086,1.08546,1.08585,1,0
1710864000,1.08585,1.08594,1.08545,1.08586,0,1
1710864900,1.08586,1.0862,1.08582,1.08614,0,0
1710865800,1.08614,1.08628,1.08604,1.08626,0,0
1710866700,1.08626,1.08639,1.08616,1.08634,0,0
1710867600,1.08634,1.08676,1.08629,1.08634,1,0
1710868500,1.08634,1.08642,1.08614,1.0864,0,0
1710869400,1.0864,1.08656,1.08598,1.08606,1,1
1710870300,1.08606,1.08646,1.08599,1.08636,0,0
1710871200,1.08636,1.08653,1.08624,1.0864,1,0
1710872100,1.0864,1.08647,1.08617,1.08638,0,1
1710873000,1.08638,1.08649,1.0863,1.08631,1,0
1710873900,1.08631,1.08636,1.08614,1.08627,0,0
1710874800,1.08627,1.08634,1.0861,1.08628,0,1
1710875700,1.08628,1.08654,1.08626,1.08643,1,0
1710876600,1.08643,1.08644,1.08626,1.08637,0,0
1710877500,1.08637,1.08658,1.0863,1.08648,0,0
1710878400,1.08648,1.08665,1.08644,1.08647,1,0
1710879300,1.08647,1.08649,1.08642,1.08644,0,1
1710880200,1.08644,1.08647,1.08643,1.08646,0,0
1710881100,1.08646,1.08662,1.08644,1.08661,0,0
1710882000,1.08661,1.08676,1.08631,1.08648,1,1
1710882900,1.08648,1.08662,1.08644,1.08656,0,0
1710883800,1.08656,1.08664,1.08648,1.08658,0,0
1710884700,1.08658,1.08664,1.08654,1.0866,0,0
1710885600,1.0866,1.08664,1.08653,1.08662,0,1
1710886500,1.08662,1.08666,1.08656,1.08659,1,0
1710887400,1.08659,1.0866,1.08648,1.08649,0,0
1710888300,1.08649,1.08658,1.08648,1.08656,0,0
1710889200,1.08656,1.08666,1.08637,1.08642,1,0
1710890100,1.08642,1.08646,1.08636,1.08638,0,0
1710891000,1.08638,1.08656,1.08626,1.08651,0,0
1710891900,1.08651,1.08666,1.08618,1.08618,1,0
1710892800,1.08618,1.0862,1.08598,1.08604,0,0
1710893700,1.08604,1.0861,1.08582,1.08597,0,1
1710894600,1.08597,1.08631,1.0859,1.08626,0,0
1710895500,1.08626,1.08651,1.08609,1.08644,1,0
1710896400,1.08644,1.0865,1.08634,1.08641,0,0
1710897300,1.08641,1.08646,1.08628,1.08634,0,0
1710898200,1.08634,1.08642,1.08622,1.08636,0,1
1710899100,1.08636,1.08658,1.08634,1.08643,1,0
1710900000,1.08643,1.0865,1.08626,1.08646,0,1
1710900900,1.08646,1.08651,1.08634,1.08642,0,0
1710901800,1.08642,1.0866,1.08634,1.0866,0,0
1710902700,1.0866,1.08695,1.08652,1.08689,0,0
1710903600,1.08689,1.08712,1.08678,1.08692,1,0
1710904500,1.08692,1.08694,1.08679,1.08685,0,0
1710905400,1.08685,1.08698,1.08682,1.08685,0,0
1710906300,1.08685,1.08712,1.08684,1.087,1,0
1710907200,1.087,1.08706,1.0869,1.08691,0,0
1710908100,1.08691,1.08695,1.08682,1.08688,0,0
1710909000,1.08688,1.08703,1.08682,1.08682,1,0
1710909900,1.08682,1.08688,1.08663,1.08668,0,1
1710910800,1.08668,1.08678,1.08664,1.0867,0,0
1710911700,1.0867,1.0867,1.08654,1.08665,0,1
1710912600,1.08665,1.08685,1.08664,1.08678,1,0
1710913500,1.08678,1.08681,1.08658,1.08658,0,0
1710914400,1.08658,1.08688,1.08652,1.0868,0,1
1710915300,1.0868,1.08691,1.08668,1.08672,0,0
1710916200,1.08672,1.08697,1.0867,1.08687,0,0
1710917100,1.08687,1.08707,1.08678,1.08705,0,0
1710918000,1.08705,1.08722,1.08662,1.0872,1,1
1710918900,1.0872,1.0872,1.08672,1.08692,0,0
1710919800,1.08692,1.08712,1.08678,1.08684,0,0
1710920700,1.08684,1.08685,1.0865,1.08654,0,0
1710921600,1.08654,1.08654,1.08562,1.08568,0,0
1710922500,1.08568,1.08595,1.08546,1.08572,0,0
1710923400,1.08572,1.08576,1.08526,1.08533,0,0
1710924300,1.08533,1.08535,1.08501,1.08522,0,0
1710925200,1.08522,1.08524,1.0839,1.08398,0,1
1710926100,1.08398,1.08444,1.08398,1.08441,0,0
1710927000,1.08441,1.08451,1.08413,1.08424,1,0
1710927900,1.08424,1.08425,1.08366,1.08392,0,0
1710928800,1.08392,1.08422,1.08365,1.08422,0,1
1710929700,1.08422,1.08427,1.08393,1.08427,0,0
1710930600,1.08427,1.0843,1.08386,1.0839,1,1
1710931500,1.0839,1.08414,1.0839,1.08397,0,0
1710932400,1.08397,1.08433,1.08393,1.0842,1,0
1710933300,1.0842,1.08426,1.08372,1.08409,0,1
1710934200,1.08409,1.08433,1.08402,1.08424,0,0
1710935100,1.08424,1.08438,1.0841,1.08428,0,0
1710936000,1.08428,1.08446,1.08402,1.08417,1,1
1710936900,1.08417,1.08434,1.08407,1.08428,0,0
1710937800,1.08428,1.08431,1.08379,1.08408,0,1
1710938700,1.08408,1.08451,1.08402,1.08424,0,0
1710939600,1.08424,1.08456,1.08402,1.08451,1,0
1710940500,1.08451,1.08454,1.08402,1.08404,0,0
1710941400,1.08404,1.08411,1.08373,1.08404,0,1
1710942300,1.08404,1.08456,1.08394,1.08447,0,0
1710943200,1.08447,1.08508,1.08438,1.08506,0,0
1710944100,1.08506,1.08515,1.08478,1.08494,1,0
1710945000,1.08494,1.08509,1.08475,1.08484,0,1
1710945900,1.08484,1.08505,1.0848,1.08498,0,0
1710946800,1.08498,1.08532,1.08488,1.08531,0,0
1710947700,1.08531,1.08563,1.08529,1.08546,1,0
1710948600,1.08546,1.08558,1.08524,1.08524,0,0
1710949500,1.08524,1.08556,1.08513,1.08546,0,1
1710950400,1.08546,1.08586,1.08536,1.08576,0,0
1710951300,1.08576,1.08586,1.0856,1.08582,0,0
1710952200,1.08582,1.08583,1.0856,1.08579,0,0
1710953100,1.08579,1.08613,1.08574,1.08608,0,0
1710954000,1.08608,1.08623,1.08586,1.08613,0,0
1710954900,1.08613,1.0865,1.08611,1.08642,1,0
1710955800,1.08642,1.08648,1.0862,1.0864,0,0
1710956700,1.0864,1.0867,1.08637,1.0865,0,0
1710957600,1.0865,1.0894,1.08647,1.08759,1,0
1710958500,1.08759,1.08822,1.08698,1.08815,0,0
1710959400,1.08815,1.08963,1.08659,1.08941,0,1
1710960300,1.08941,1.09178,1.08941,1.09144,1,0
1710961200,1.09144,1.09152,1.0903,1.09056,0,0
1710962100,1.09056,1.09164,1.0902,1.09158,0,1
1710963000,1.09158,1.09227,1.09149,1.092,0,0
1710963900,1.092,1.09228,1.09159,1.09211,1,0
1710964800,1.09211,1.09219,1.09187,1.09207,0,0
1710965700,1.09207,1.0922,1.09192,1.09204,0,0
1710966600,1.09204,1.09223,1.09202,1.0922,0,0
1710967500,1.0922,1.09229,1.09212,1.0922,1,0
1710968400,1.0922,1.0922,1.09195,1.09212,0,1
1710969300,1.09212,1.09226,1.0921,1.09226,0,0
1710970200,1.09226,1.09227,1.09216,1.09226,0,0
1710971100,1.09226,1.09234,1.09194,1.09216,0,1
1710972000,1.09216,1.09298,1.09216,1.09296,0,0
1710972900,1.09296,1.0931,1.0928,1.09306,0,0
1710973800,1.09306,1.09314,1.09303,1.0931,0,0
1710974700,1.0931,1.09325,1.09306,1.09324,1,0
1710975600,1.09324,1.09324,1.09293,1.0932,0,1
1710976500,1.0932,1.09358,1.09316,1.09348,0,0
1710977400,1.09348,1.09372,1.09348,1.0937,0,0
1710978300,1.0937,1.09376,1.09358,1.09376,0,0
1710979200,1.09376,1.09376,1.0933,1.09362,0,0
1710980100,1.09362,1.09373,1.09317,1.09318,0,0
1710981000,1.09318,1.09366,1.09308,1.09341,0,1
1710981900,1.09341,1.09349,1.09314,1.09336,0,0
1710982800,1.09336,1.0938,1.09332,1.0937,0,0
1710983700,1.0937,1.0939,1.09355,1.0937,1,0
1710984600,1.0937,1.09376,1.09335,1.09355,0,1
1710985500,1.09355,1.09376,1.09342,1.09352,0,0
1710986400,1.09352,1.09368,1.09332,1.09364,0,0
1710987300,1.09364,1.09366,1.09327,1.09344,0,1
1710988200,1.09344,1.09373,1.09341,1.09366,1,0
1710989100,1.09366,1.09366,1.09341,1.09354,0,0
1710990000,1.09354,1.09372,1.09346,1.09346,1,0
1710990900,1.09346,1.09353,1.09338,1.09348,0,0
1710991800,1.09348,1.09359,1.09338,1.09355,1,0
1710992700,1.09355,1.09356,1.09336,1.09352,0,1
1710993600,1.09352,1.09355,1.09338,1.09346,0,0
1710994500,1.09346,1.09348,1.0934,1.09346,0,0
